	 	Differential rates for pion production
	    (multiplied by the energy bin size = probability)
    Energy in	  Energy out   same flavor    p -> n	     n -> p
  1.001657e+20  7.091196e+19  2.700890e-09  5.152029e-09  7.760748e-09
  1.001657e+20  7.956457e+19  7.331684e-09  1.009163e-08  1.381890e-08
  1.001657e+20  8.927276e+19  8.650481e-09  4.664084e-09  4.652942e-09
  1.001657e+20  1.001657e+20  0.000000e+00  5.029115e-10  2.954135e-10
  1.001657e+20  1.123878e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.261013e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.414880e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.587519e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.781226e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.998570e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  2.242433e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  2.516053e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  2.823052e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  3.167518e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  3.554016e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  3.987673e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  4.474244e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  5.020176e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  5.632733e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  6.320033e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  7.091196e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  7.956457e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  8.927276e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.001657e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.123878e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.261013e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.414880e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.587519e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.781226e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.998570e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  2.242433e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  2.516053e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  2.823052e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  3.167518e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  3.554016e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  3.987673e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  4.474244e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  5.020176e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  5.632733e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  6.320033e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  7.091196e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  7.956457e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  8.927276e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.001657e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.123878e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.261013e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.414880e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.587519e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.781226e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.998570e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  2.242433e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  2.516053e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  2.823052e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  3.167518e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  3.554016e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  3.987673e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  4.474244e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  5.020176e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  5.632733e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  6.320033e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  7.091196e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  7.956457e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  8.927276e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.001657e+20  1.001657e+23  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.001657e+19  4.057530e-17  1.738859e-16  3.962979e-16
  1.123878e+20  1.123878e+19  7.503174e-17  3.188488e-16  7.211077e-16
  1.123878e+20  1.261013e+19  1.445446e-16  6.086395e-16  1.363761e-15
  1.123878e+20  1.414880e+19  2.890833e-16  1.204010e-15  2.667330e-15
  1.123878e+20  1.587519e+19  5.972088e-16  2.453358e-15  5.359298e-15
  1.123878e+20  1.781226e+19  1.276021e-15  5.158578e-15  1.106744e-14
  1.123878e+20  1.998570e+19  2.821803e-15  1.120178e-14  2.346690e-14
  1.123878e+20  2.242433e+19  6.476305e-15  2.518049e-14  5.104727e-14
  1.123878e+20  2.516053e+19  1.563493e-14  5.941456e-14  1.147117e-13
  1.123878e+20  2.823052e+19  6.094797e-13  4.393289e-13  5.589370e-13
  1.123878e+20  3.167518e+19  2.702867e-12  1.788810e-12  2.018325e-12
  1.123878e+20  3.554016e+19  5.133992e-12  4.404523e-12  4.418397e-12
  1.123878e+20  3.987673e+19  8.204940e-12  8.435285e-12  8.196478e-12
  1.123878e+20  4.474244e+19  1.142285e-11  1.285480e-11  1.396536e-11
  1.123878e+20  5.020176e+19  1.636642e-11  1.979290e-11  2.528520e-11
  1.123878e+20  5.632733e+19  2.787594e-11  4.157213e-11  6.927336e-11
  1.123878e+20  6.320033e+19  1.138834e-10  2.388838e-10  5.003093e-10
  1.123878e+20  7.091196e+19  9.702348e-10  1.961614e-09  3.572003e-09
  1.123878e+20  7.956457e+19  4.041318e-09  7.404968e-09  1.114028e-08
  1.123878e+20  8.927276e+19  1.022723e-08  1.327332e-08  1.800951e-08
  1.123878e+20  1.001657e+20  1.178537e-08  6.176580e-09  6.129371e-09
  1.123878e+20  1.123878e+20  0.000000e+00  7.926701e-10  4.773190e-10
  1.123878e+20  1.261013e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.414880e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.587519e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.781226e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.998570e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  2.242433e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  2.516053e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  2.823052e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  3.167518e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  3.554016e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  3.987673e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  4.474244e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  5.020176e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  5.632733e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  6.320033e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  7.091196e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  7.956457e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  8.927276e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.001657e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.123878e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.261013e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.414880e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.587519e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.781226e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.998570e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  2.242433e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  2.516053e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  2.823052e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  3.167518e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  3.554016e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  3.987673e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  4.474244e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  5.020176e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  5.632733e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  6.320033e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  7.091196e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  7.956457e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  8.927276e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.001657e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.123878e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.261013e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.414880e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.587519e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.781226e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.998570e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  2.242433e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  2.516053e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  2.823052e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  3.167518e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  3.554016e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  3.987673e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  4.474244e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  5.020176e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  5.632733e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  6.320033e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  7.091196e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  7.956457e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  8.927276e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.123878e+20  1.001657e+23  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.001657e+19  2.633445e-17  1.146847e-16  2.628209e-16
  1.261013e+20  1.123878e+19  4.796923e-17  2.071692e-16  4.718126e-16
  1.261013e+20  1.261013e+19  9.081013e-17  3.888162e-16  8.786783e-16
  1.261013e+20  1.414880e+19  1.779531e-16  7.540748e-16  1.688504e-15
  1.261013e+20  1.587519e+19  3.592514e-16  1.502942e-15  3.328008e-15
  1.261013e+20  1.781226e+19  7.434379e-16  3.061119e-15  6.685644e-15
  1.261013e+20  1.998570e+19  1.580194e-15  6.389164e-15  1.370984e-14
  1.261013e+20  2.242433e+19  3.452273e-15  1.367641e-14  2.867021e-14
  1.261013e+20  2.516053e+19  7.772584e-15  3.009345e-14  6.109245e-14
  1.261013e+20  2.823052e+19  1.833572e-14  6.928766e-14  1.340748e-13
  1.261013e+20  3.167518e+19  7.438880e-13  5.245390e-13  6.615491e-13
  1.261013e+20  3.554016e+19  3.214293e-12  2.088269e-12  2.346575e-12
  1.261013e+20  3.987673e+19  5.967022e-12  4.947165e-12  4.983623e-12
  1.261013e+20  4.474244e+19  9.358950e-12  9.265035e-12  9.047061e-12
  1.261013e+20  5.020176e+19  1.290093e-11  1.454943e-11  1.587505e-11
  1.261013e+20  5.632733e+19  1.862054e-11  2.565066e-11  3.408155e-11
  1.261013e+20  6.320033e+19  3.565629e-11  6.654714e-11  1.175829e-10
  1.261013e+20  7.091196e+19  1.794825e-10  4.026494e-10  8.512957e-10
  1.261013e+20  7.956457e+19  1.479224e-09  2.954813e-09  5.396330e-09
  1.261013e+20  8.927276e+19  5.744399e-09  1.009652e-08  1.517271e-08
  1.261013e+20  1.001657e+20  1.369966e-08  1.677420e-08  2.256753e-08
  1.261013e+20  1.123878e+20  1.549825e-08  7.905984e-09  7.818193e-09
  1.261013e+20  1.261013e+20  0.000000e+00  1.186158e-09  7.381656e-10
  1.261013e+20  1.414880e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.587519e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.781226e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.998570e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  2.242433e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  2.516053e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  2.823052e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  3.167518e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  3.554016e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  3.987673e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  4.474244e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  5.020176e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  5.632733e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  6.320033e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  7.091196e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  7.956457e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  8.927276e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.001657e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.123878e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.261013e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.414880e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.587519e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.781226e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.998570e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  2.242433e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  2.516053e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  2.823052e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  3.167518e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  3.554016e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  3.987673e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  4.474244e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  5.020176e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  5.632733e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  6.320033e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  7.091196e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  7.956457e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  8.927276e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.001657e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.123878e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.261013e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.414880e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.587519e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.781226e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.998570e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  2.242433e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  2.516053e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  2.823052e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  3.167518e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  3.554016e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  3.987673e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  4.474244e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  5.020176e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  5.632733e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  6.320033e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  7.091196e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  7.956457e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  8.927276e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.261013e+20  1.001657e+23  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.001657e+19  1.727842e-17  7.640494e-17  1.758740e-16
  1.414880e+20  1.123878e+19  3.106105e-17  1.362330e-16  3.120176e-16
  1.414880e+20  1.261013e+19  5.792969e-17  2.519535e-16  5.734396e-16
  1.414880e+20  1.414880e+19  1.116082e-16  4.807824e-16  1.085876e-15
  1.414880e+20  1.587519e+19  2.209354e-16  9.403959e-16  2.104796e-15
  1.414880e+20  1.781226e+19  4.471781e-16  1.875471e-15  4.152041e-15
  1.414880e+20  1.998570e+19  9.217110e-16  3.797104e-15  8.293635e-15
  1.414880e+20  2.242433e+19  1.938966e-15  7.827905e-15  1.680451e-14
  1.414880e+20  2.516053e+19  4.163622e-15  1.643399e-14  3.448520e-14
  1.414880e+20  2.823052e+19  9.175786e-15  3.533582e-14  7.185242e-14
  1.414880e+20  3.167518e+19  2.115382e-14  7.943987e-14  1.540793e-13
  1.414880e+20  3.554016e+19  9.088010e-13  6.245733e-13  7.789478e-13
  1.414880e+20  3.987673e+19  3.800040e-12  2.419888e-12  2.705703e-12
  1.414880e+20  4.474244e+19  6.877356e-12  5.513065e-12  5.570151e-12
  1.414880e+20  5.020176e+19  1.061015e-11  1.030835e-11  1.007481e-11
  1.414880e+20  5.632733e+19  1.452783e-11  1.803020e-11  1.981019e-11
  1.414880e+20  6.320033e+19  2.172063e-11  3.862601e-11  5.349996e-11
  1.414880e+20  7.091196e+19  4.906987e-11  1.132453e-10  2.059223e-10
  1.414880e+20  7.956457e+19  2.793344e-10  6.476353e-10  1.368670e-09
  1.414880e+20  8.927276e+19  2.141152e-09  4.202018e-09  7.684853e-09
  1.414880e+20  1.001657e+20  7.785411e-09  1.312247e-08  1.969875e-08
  1.414880e+20  1.123878e+20  1.766092e-08  2.044114e-08  2.728907e-08
  1.414880e+20  1.261013e+20  1.969928e-08  9.803721e-09  9.677463e-09
  1.414880e+20  1.414880e+20  0.000000e+00  1.687108e-09  1.088525e-09
  1.414880e+20  1.587519e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.781226e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.998570e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  2.242433e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  2.516053e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  2.823052e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  3.167518e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  3.554016e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  3.987673e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  4.474244e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  5.020176e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  5.632733e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  6.320033e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  7.091196e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  7.956457e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  8.927276e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.001657e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.123878e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.261013e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.414880e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.587519e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.781226e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.998570e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  2.242433e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  2.516053e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  2.823052e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  3.167518e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  3.554016e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  3.987673e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  4.474244e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  5.020176e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  5.632733e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  6.320033e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  7.091196e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  7.956457e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  8.927276e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.001657e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.123878e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.261013e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.414880e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.587519e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.781226e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.998570e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  2.242433e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  2.516053e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  2.823052e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  3.167518e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  3.554016e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  3.987673e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  4.474244e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  5.020176e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  5.632733e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  6.320033e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  7.091196e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  7.956457e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  8.927276e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.414880e+20  1.001657e+23  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+20  1.001657e+19  1.144022e-17  5.132734e-17  1.185651e-16
  1.587519e+20  1.123878e+19  2.033938e-17  9.052594e-17  2.082764e-16
  1.587519e+20  1.261013e+19  3.743802e-17  1.652805e-16  3.783439e-16
  1.587519e+20  1.414880e+19  7.108905e-17  3.109777e-16  7.074227e-16
  1.587519e+20  1.587519e+19  1.384442e-16  5.990008e-16  1.352353e-15
  1.587519e+20  1.781226e+19  2.749792e-16  1.173491e-15  2.625959e-15
  1.587519e+20  1.998570e+19  5.548107e-16  2.328676e-15  5.155455e-15
  1.587519e+20  2.242433e+19  1.133338e-15  4.663877e-15  1.018990e-14
  1.587519e+20  2.516053e+19  2.347564e-15  9.448063e-15  2.029711e-14
  1.587519e+20  2.823052e+19  4.941525e-15  1.940856e-14  4.077661e-14
  1.587519e+20  3.167518e+19  1.065635e-14  4.078656e-14  8.308145e-14
  1.587519e+20  3.554016e+19  2.401679e-14  8.958935e-14  1.741851e-13
  1.587519e+20  3.987673e+19  1.106709e-12  7.399453e-13  9.109901e-13
  1.587519e+20  4.474244e+19  4.458736e-12  2.782787e-12  3.093678e-12
  1.587519e+20  5.020176e+19  7.878572e-12  6.175633e-12  6.227844e-12
  1.587519e+20  5.632733e+19  1.208339e-11  1.224302e-11  1.182446e-11
  1.587519e+20  6.320033e+19  1.657547e-11  2.591681e-11  2.861869e-11
  1.587519e+20  7.091196e+19  2.678133e-11  6.531535e-11  9.266372e-11
  1.587519e+20  7.956457e+19  7.230483e-11  1.936770e-10  3.535632e-10
  1.587519e+20  8.927276e+19  4.235497e-10  9.890621e-10  2.075442e-09
  1.587519e+20  1.001657e+20  2.954209e-09  5.671166e-09  1.037045e-08
  1.587519e+20  1.123878e+20  1.010493e-08  1.633623e-08  2.449332e-08
  1.587519e+20  1.261013e+20  2.196839e-08  2.410291e-08  3.195196e-08
  1.587519e+20  1.414880e+20  2.423940e-08  1.180136e-08  1.164758e-08
  1.587519e+20  1.587519e+20  0.000000e+00  2.288167e-09  1.532855e-09
  1.587519e+20  1.781226e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+20  1.998570e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+20  2.242433e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+20  2.516053e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+20  2.823052e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+20  3.167518e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+20  3.554016e+20  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+20  3.987673e+20  0.000000e+00  0.000000e+00  0.000000e+00
